date,MACD,MACD_Hist,MACD_Signal
2018-04-16 11:57,0.1171,0.0213,0.0958
2018-04-16 11:58,0.1351,0.0314,0.1037
2018-04-16 11:59,0.1579,0.0434,0.1145
2018-04-16 12:00,0.1765,0.0495,0.1269
2018-04-16 12:01,0.2209,0.0752,0.1457
2018-04-16 12:02,0.254,0.0866,0.1674
2018-04-16 12:03,0.2862,0.0951,0.1911
2018-04-16 12:04,0.3253,0.1073,0.218
2018-04-16 12:05,0.3514,0.1068,0.2447
2018-04-16 12:06,0.3555,0.0887,0.2668
2018-04-16 12:07,0.3663,0.0796,0.2867
2018-04-16 12:08,0.4036,0.0935,0.3101
2018-04-16 12:09,0.4327,0.098,0.3346
2018-04-16 12:10,0.4234,0.071,0.3524
2018-04-16 12:11,0.4332,0.0647,0.3685
2018-04-16 12:12,0.4252,0.0453,0.3799
2018-04-16 12:13,0.454,0.0593,0.3947
2018-04-16 12:14,0.4937,0.0792,0.4145
2018-04-16 12:15,0.4969,0.0659,0.431
2018-04-16 12:16,0.4948,0.0511,0.4437
2018-04-16 12:17,0.4928,0.0393,0.4535
2018-04-16 12:18,0.488,0.0276,0.4604
2018-04-16 12:19,0.5098,0.0395,0.4703
2018-04-16 12:20,0.5338,0.0508,0.483
2018-04-16 12:21,0.5537,0.0566,0.4971
2018-04-16 12:22,0.5223,0.0201,0.5022
2018-04-16 12:23,0.5021,-0.0,0.5022
2018-04-16 12:24,0.4878,-0.0115,0.4993
2018-04-16 12:25,0.4758,-0.0188,0.4946
2018-04-16 12:26,0.4749,-0.0157,0.4906
2018-04-16 12:27,0.4525,-0.0306,0.483
2018-04-16 12:28,0.4564,-0.0213,0.4777
2018-04-16 12:29,0.4174,-0.0482,0.4656
2018-04-16 12:30,0.4138,-0.0414,0.4553
2018-04-16 12:31,0.4056,-0.0397,0.4453
2018-04-16 12:32,0.3841,-0.049,0.4331
2018-04-16 12:33,0.3444,-0.071,0.4154
2018-04-16 12:34,0.3027,-0.0901,0.3928
2018-04-16 12:35,0.241,-0.1214,0.3625
2018-04-16 12:36,0.1549,-0.1661,0.3209
2018-04-16 12:37,0.0381,-0.2262,0.2644
2018-04-16 12:38,-0.0155,-0.2239,0.2084
2018-04-16 12:39,-0.0332,-0.1933,0.1601
2018-04-16 12:40,-0.0652,-0.1803,0.115
2018-04-16 12:41,-0.1039,-0.1752,0.0712
2018-04-16 12:42,-0.1219,-0.1545,0.0326
2018-04-16 12:43,-0.1298,-0.1299,0.0001
2018-04-16 12:44,-0.1281,-0.1026,-0.0255
2018-04-16 12:45,-0.1318,-0.085,-0.0468
2018-04-16 12:46,-0.0844,-0.0301,-0.0543
2018-04-16 12:47,-0.028,0.021,-0.049
2018-04-16 12:48,0.0201,0.0553,-0.0352
2018-04-16 12:49,0.0237,0.0471,-0.0234
2018-04-16 12:50,0.0182,0.0333,-0.0151
2018-04-16 12:51,0.0134,0.0228,-0.0094
2018-04-16 12:52,0.0058,0.0122,-0.0064
2018-04-16 12:53,0.0149,0.0171,-0.0021
2018-04-16 12:54,0.0156,0.0141,0.0014
2018-04-16 12:55,-0.0187,-0.0161,-0.0026
2018-04-16 12:56,-0.0403,-0.0301,-0.0101
2018-04-16 12:57,-0.0591,-0.0392,-0.0199
2018-04-16 12:58,-0.0493,-0.0235,-0.0258
2018-04-16 12:59,-0.0745,-0.039,-0.0355
2018-04-16 13:00,-0.099,-0.0508,-0.0482
2018-04-16 13:01,-0.0922,-0.0352,-0.057
2018-04-16 13:02,-0.0939,-0.0295,-0.0644
2018-04-16 13:03,-0.1261,-0.0494,-0.0768
2018-04-16 13:04,-0.1252,-0.0388,-0.0864
2018-04-16 13:05,-0.1326,-0.0369,-0.0957
2018-04-16 13:06,-0.1429,-0.0378,-0.1051
2018-04-16 13:07,-0.1513,-0.037,-0.1144
2018-04-16 13:08,-0.1586,-0.0354,-0.1232
2018-04-16 13:09,-0.1743,-0.0408,-0.1334
2018-04-16 13:10,-0.1751,-0.0334,-0.1418
2018-04-16 13:11,-0.1858,-0.0352,-0.1506
2018-04-16 13:12,-0.2216,-0.0568,-0.1648
2018-04-16 13:13,-0.2686,-0.0831,-0.1855
2018-04-16 13:14,-0.2781,-0.074,-0.2041
2018-04-16 13:15,-0.2748,-0.0566,-0.2182
2018-04-16 13:16,-0.2882,-0.056,-0.2322
2018-04-16 13:17,-0.2805,-0.0387,-0.2419
2018-04-16 13:18,-0.2655,-0.0189,-0.2466
2018-04-16 13:19,-0.2299,0.0134,-0.2432
2018-04-16 13:20,-0.201,0.0338,-0.2348
2018-04-16 13:21,-0.1601,0.0598,-0.2199
2018-04-16 13:22,-0.1151,0.0838,-0.1989
2018-04-16 13:23,-0.0936,0.0842,-0.1778
2018-04-16 13:24,-0.1092,0.0549,-0.1641
2018-04-16 13:25,-0.1266,0.03,-0.1566
2018-04-16 13:26,-0.1316,0.02,-0.1516
2018-04-16 13:27,-0.1756,-0.0191,-0.1564
2018-04-16 13:28,-0.1976,-0.0329,-0.1646
2018-04-16 13:29,-0.2034,-0.031,-0.1724
2018-04-16 13:30,-0.2093,-0.0295,-0.1798
2018-04-16 13:31,-0.2099,-0.0241,-0.1858
2018-04-16 13:32,-0.1952,-0.0075,-0.1877
2018-04-16 13:33,-0.1775,0.0082,-0.1856
2018-04-16 13:34,-0.1832,0.002,-0.1852
2018-04-16 13:35,-0.1807,0.0036,-0.1843
2018-04-16 13:36,-0.1919,-0.0061,-0.1858
2018-04-16 13:37,-0.2255,-0.0318,-0.1937
2018-04-16 13:38,-0.235,-0.033,-0.202
2018-04-16 13:39,-0.2445,-0.034,-0.2105
2018-04-16 13:40,-0.2404,-0.0239,-0.2165
2018-04-16 13:41,-0.2273,-0.0086,-0.2186
2018-04-16 13:42,-0.2088,0.0079,-0.2167
2018-04-16 13:43,-0.1824,0.0274,-0.2098
2018-04-16 13:44,-0.1524,0.0459,-0.1983
2018-04-16 13:45,-0.1232,0.0601,-0.1833
2018-04-16 13:46,-0.075,0.0866,-0.1616
2018-04-16 13:47,-0.038,0.0989,-0.1369
2018-04-16 13:48,-0.019,0.0943,-0.1133
2018-04-16 13:49,-0.022,0.0731,-0.0951
2018-04-16 13:50,-0.0067,0.0707,-0.0774
2018-04-16 13:51,-0.019,0.0467,-0.0657
2018-04-16 13:52,-0.0436,0.0177,-0.0613
2018-04-16 13:53,-0.0401,0.017,-0.057
2018-04-16 13:54,-0.0707,-0.0109,-0.0598
2018-04-16 13:55,-0.0961,-0.0291,-0.067
2018-04-16 13:56,-0.141,-0.0592,-0.0818
2018-04-16 13:57,-0.1846,-0.0822,-0.1024
2018-04-16 13:58,-0.195,-0.0741,-0.1209
2018-04-16 13:59,-0.185,-0.0513,-0.1337
2018-04-16 14:00,-0.1767,-0.0344,-0.1423
2018-04-16 14:01,-0.1594,-0.0137,-0.1458
2018-04-16 14:02,-0.1468,-0.0009,-0.146
2018-04-16 14:03,-0.1636,-0.0141,-0.1495
2018-04-16 14:04,-0.1869,-0.0299,-0.157
2018-04-16 14:05,-0.242,-0.068,-0.174
2018-04-16 14:06,-0.2873,-0.0906,-0.1966
2018-04-16 14:07,-0.3139,-0.0938,-0.2201
2018-04-16 14:08,-0.3381,-0.0944,-0.2437
2018-04-16 14:09,-0.3558,-0.0897,-0.2661
2018-04-16 14:10,-0.3481,-0.0656,-0.2825
2018-04-16 14:11,-0.3317,-0.0394,-0.2924
2018-04-16 14:12,-0.3103,-0.0144,-0.2959
2018-04-16 14:13,-0.302,-0.0048,-0.2972
2018-04-16 14:14,-0.3036,-0.0051,-0.2984
2018-04-16 14:15,-0.3317,-0.0266,-0.3051
2018-04-16 14:16,-0.3471,-0.0336,-0.3135
2018-04-16 14:17,-0.3656,-0.0417,-0.3239
2018-04-16 14:18,-0.3766,-0.0421,-0.3344
2018-04-16 14:19,-0.3643,-0.0239,-0.3404
2018-04-16 14:20,-0.3521,-0.0094,-0.3428
2018-04-16 14:21,-0.333,0.0078,-0.3408
2018-04-16 14:22,-0.3368,0.0032,-0.34
2018-04-16 14:23,-0.3564,-0.0131,-0.3433
2018-04-16 14:24,-0.3699,-0.0213,-0.3486
2018-04-16 14:25,-0.3629,-0.0114,-0.3515
2018-04-16 14:26,-0.3636,-0.0097,-0.3539
2018-04-16 14:27,-0.3662,-0.0098,-0.3564
2018-04-16 14:28,-0.35,0.0051,-0.3551
2018-04-16 14:29,-0.3492,0.0047,-0.3539
2018-04-16 14:30,-0.3415,0.01,-0.3514
2018-04-16 14:31,-0.3082,0.0346,-0.3428
2018-04-16 14:32,-0.258,0.0678,-0.3258
2018-04-16 14:33,-0.203,0.0982,-0.3013
2018-04-16 14:34,-0.1552,0.1168,-0.272
2018-04-16 14:35,-0.0801,0.1536,-0.2337
2018-04-16 14:36,-0.0203,0.1707,-0.191
2018-04-16 14:37,0.0266,0.1741,-0.1475
2018-04-16 14:38,0.0664,0.1711,-0.1047
2018-04-16 14:39,0.1036,0.1666,-0.063
2018-04-16 14:40,0.1411,0.1633,-0.0222
2018-04-16 14:41,0.1581,0.1443,0.0138
2018-04-16 14:42,0.1601,0.117,0.0431
2018-04-16 14:43,0.1327,0.0717,0.061
2018-04-16 14:44,0.1384,0.0619,0.0765
2018-04-16 14:45,0.1429,0.0532,0.0898
2018-04-16 14:46,0.1701,0.0643,0.1058
2018-04-16 14:47,0.2049,0.0792,0.1257
2018-04-16 14:48,0.2438,0.0945,0.1493
2018-04-16 14:49,0.3069,0.1261,0.1808
2018-04-16 14:50,0.3407,0.1279,0.2128
2018-04-16 14:51,0.3545,0.1134,0.2411
2018-04-16 14:52,0.3579,0.0934,0.2645
2018-04-16 14:53,0.3337,0.0554,0.2783
2018-04-16 14:54,0.3062,0.0223,0.2839
2018-04-16 14:55,0.282,-0.0015,0.2835
2018-04-16 14:56,0.2638,-0.0158,0.2796
2018-04-16 14:57,0.2506,-0.0232,0.2738
2018-04-16 14:58,0.2381,-0.0285,0.2667
2018-04-16 14:59,0.2384,-0.0226,0.261
2018-04-16 15:00,0.2463,-0.0118,0.2581
2018-04-16 15:01,0.2832,0.0201,0.2631
2018-04-16 15:02,0.3439,0.0647,0.2793
2018-04-16 15:03,0.4099,0.1045,0.3054
2018-04-16 15:04,0.4251,0.0958,0.3293
2018-04-16 15:05,0.4457,0.0931,0.3526
2018-04-16 15:06,0.4352,0.0661,0.3691
2018-04-16 15:07,0.4387,0.0557,0.383
2018-04-16 15:08,0.431,0.0383,0.3926
2018-04-16 15:09,0.4543,0.0493,0.405
2018-04-16 15:10,0.4602,0.0442,0.416
2018-04-16 15:11,0.456,0.032,0.424
2018-04-16 15:12,0.4439,0.0159,0.428
2018-04-16 15:13,0.4409,0.0104,0.4306
2018-04-16 15:14,0.422,-0.0069,0.4289
2018-04-16 15:15,0.408,-0.0167,0.4247
2018-04-16 15:16,0.3197,-0.084,0.4037
2018-04-16 15:17,0.2246,-0.1433,0.3679
2018-04-16 15:18,0.1611,-0.1655,0.3265
2018-04-16 15:19,0.1262,-0.1602,0.2864
2018-04-16 15:20,0.1038,-0.1461,0.2499
2018-04-16 15:21,0.0675,-0.1459,0.2134
2018-04-16 15:22,0.0057,-0.1662,0.1719
2018-04-16 15:23,-0.0389,-0.1686,0.1297
2018-04-16 15:24,-0.0622,-0.1535,0.0913
2018-04-16 15:25,-0.0693,-0.1285,0.0592
2018-04-16 15:26,-0.0742,-0.1067,0.0325
2018-04-16 15:27,-0.0739,-0.0852,0.0112
2018-04-16 15:28,-0.0856,-0.0775,-0.0081
2018-04-16 15:29,-0.1125,-0.0835,-0.029
2018-04-16 15:30,-0.1228,-0.075,-0.0478
2018-04-16 15:31,-0.1466,-0.0791,-0.0675
2018-04-16 15:32,-0.1495,-0.0656,-0.0839
2018-04-16 15:33,-0.1522,-0.0546,-0.0976
2018-04-16 15:34,-0.1794,-0.0654,-0.1139
2018-04-16 15:35,-0.2125,-0.0789,-0.1337
2018-04-16 15:36,-0.2416,-0.0864,-0.1553
2018-04-16 15:37,-0.2577,-0.0819,-0.1757
2018-04-16 15:38,-0.2897,-0.0911,-0.1985
2018-04-16 15:39,-0.3194,-0.0967,-0.2227
2018-04-16 15:40,-0.3319,-0.0873,-0.2445
2018-04-16 15:41,-0.3231,-0.0629,-0.2603
2018-04-16 15:42,-0.3648,-0.0836,-0.2812
2018-04-16 15:43,-0.3838,-0.0821,-0.3017
2018-04-16 15:44,-0.3596,-0.0463,-0.3133
2018-04-16 15:45,-0.3282,-0.0119,-0.3162
2018-04-16 15:46,-0.2966,0.0157,-0.3123
2018-04-16 15:47,-0.2508,0.0492,-0.3
2018-04-16 15:48,-0.2409,0.0473,-0.2882
2018-04-16 15:49,-0.22,0.0545,-0.2746
2018-04-16 15:50,-0.1762,0.0787,-0.2549
2018-04-16 15:51,-0.0954,0.1276,-0.223
2018-04-16 15:52,-0.0151,0.1663,-0.1814
2018-04-16 15:53,0.0807,0.2097,-0.129
2018-04-16 15:54,0.1812,0.2482,-0.0669
2018-04-16 15:55,0.297,0.2911,0.0059
2018-04-16 15:56,0.4154,0.3276,0.0878
2018-04-16 15:57,0.4931,0.3242,0.1688
2018-04-16 15:58,0.5304,0.2892,0.2411
2018-04-16 15:59,0.4558,0.1717,0.2841
2018-04-16 16:00,0.4121,0.1025,0.3097
2018-04-17 09:30,2.1099,1.4402,0.6697
2018-04-17 09:31,3.3198,2.1201,1.1997
2018-04-17 09:32,4.0764,2.3013,1.7751
2018-04-17 09:33,4.5047,2.1837,2.321
2018-04-17 09:34,4.7865,1.9724,2.8141
2018-04-17 09:35,4.9798,1.7326,3.2472
2018-04-17 09:36,5.2014,1.5633,3.6381
2018-04-17 09:37,5.2974,1.3274,3.9699
2018-04-17 09:38,5.4438,1.1791,4.2647
2018-04-17 09:39,5.5077,0.9944,4.5133
2018-04-17 09:40,5.5301,0.8134,4.7167
2018-04-17 09:41,5.5197,0.6424,4.8773
2018-04-17 09:42,5.4044,0.4217,4.9827
2018-04-17 09:43,5.2992,0.2532,5.046
2018-04-17 09:44,5.1244,0.0627,5.0617
2018-04-17 09:45,4.8836,-0.1425,5.026
2018-04-17 09:46,4.6352,-0.3126,4.9479
2018-04-17 09:47,4.3619,-0.4688,4.8307
2018-04-17 09:48,4.0658,-0.6119,4.6777
2018-04-17 09:49,3.8417,-0.6688,4.5105
2018-04-17 09:50,3.5409,-0.7757,4.3166
2018-04-17 09:51,3.2366,-0.864,4.1006
2018-04-17 09:52,2.9929,-0.8862,3.879
2018-04-17 09:53,2.7279,-0.9209,3.6488
2018-04-17 09:54,2.4717,-0.9417,3.4134
2018-04-17 09:55,2.2212,-0.9537,3.1749
2018-04-17 09:56,2.0583,-0.8933,2.9516
2018-04-17 09:57,1.8789,-0.8582,2.7371
2018-04-17 09:58,1.7616,-0.7804,2.542
2018-04-17 09:59,1.5858,-0.7649,2.3507
2018-04-17 10:00,1.4643,-0.7092,2.1734
2018-04-17 10:01,1.4856,-0.5503,2.0359
2018-04-17 10:02,1.5058,-0.424,1.9299
2018-04-17 10:03,1.5072,-0.3381,1.8453
2018-04-17 10:04,1.4904,-0.284,1.7743
2018-04-17 10:05,1.4222,-0.2817,1.7039
2018-04-17 10:06,1.4193,-0.2277,1.647
2018-04-17 10:07,1.4263,-0.1766,1.6029
2018-04-17 10:08,1.4415,-0.1291,1.5706
2018-04-17 10:09,1.4772,-0.0747,1.5519
2018-04-17 10:10,1.482,-0.0559,1.5379
2018-04-17 10:11,1.4569,-0.0648,1.5217
2018-04-17 10:12,1.376,-0.1166,1.4926
2018-04-17 10:13,1.2878,-0.1638,1.4516
2018-04-17 10:14,1.2355,-0.1729,1.4084
2018-04-17 10:15,1.115,-0.2347,1.3497
2018-04-17 10:16,1.0178,-0.2655,1.2833
2018-04-17 10:17,0.8751,-0.3266,1.2017
2018-04-17 10:18,0.8047,-0.3176,1.1223
2018-04-17 10:19,0.7894,-0.2663,1.0557
2018-04-17 10:20,0.7737,-0.2256,0.9993
2018-04-17 10:21,0.7386,-0.2086,0.9472
2018-04-17 10:22,0.6464,-0.2406,0.887
2018-04-17 10:23,0.5939,-0.2344,0.8284
2018-04-17 10:24,0.5872,-0.193,0.7801
2018-04-17 10:25,0.5684,-0.1694,0.7378
2018-04-17 10:26,0.5304,-0.1659,0.6963
2018-04-17 10:27,0.4476,-0.199,0.6466
2018-04-17 10:28,0.3457,-0.2407,0.5864
2018-04-17 10:29,0.2523,-0.2673,0.5196
2018-04-17 10:30,0.1453,-0.2994,0.4447
2018-04-17 10:31,0.0956,-0.2793,0.3749
2018-04-17 10:32,0.0883,-0.2293,0.3176
2018-04-17 10:33,0.0799,-0.1901,0.2701
2018-04-17 10:34,0.0709,-0.1593,0.2302
2018-04-17 10:35,0.0801,-0.1201,0.2002
2018-04-17 10:36,0.1067,-0.0748,0.1815
2018-04-17 10:37,0.1296,-0.0415,0.1711
2018-04-17 10:38,0.1397,-0.0252,0.1648
2018-04-17 10:39,0.1615,-0.0026,0.1642
2018-04-17 10:40,0.1916,0.0219,0.1697
2018-04-17 10:41,0.2337,0.0512,0.1825
2018-04-17 10:42,0.2401,0.0461,0.194
2018-04-17 10:43,0.2639,0.056,0.208
2018-04-17 10:44,0.2542,0.037,0.2172
2018-04-17 10:45,0.2874,0.0562,0.2313
2018-04-17 10:46,0.37,0.111,0.259
2018-04-17 10:47,0.4458,0.1494,0.2964
2018-04-17 10:48,0.5235,0.1817,0.3418
2018-04-17 10:49,0.5548,0.1704,0.3844
2018-04-17 10:50,0.6082,0.179,0.4292
2018-04-17 10:51,0.6679,0.191,0.4769
2018-04-17 10:52,0.7101,0.1866,0.5236
2018-04-17 10:53,0.7451,0.1773,0.5679
2018-04-17 10:54,0.7636,0.1566,0.607
2018-04-17 10:55,0.7391,0.1057,0.6334
2018-04-17 10:56,0.741,0.086,0.6549
2018-04-17 10:57,0.7116,0.0454,0.6663
2018-04-17 10:58,0.6914,0.0201,0.6713
2018-04-17 10:59,0.6801,0.0071,0.6731
2018-04-17 11:00,0.6291,-0.0352,0.6643
2018-04-17 11:01,0.6497,-0.0116,0.6614
2018-04-17 11:02,0.6942,0.0263,0.6679
2018-04-17 11:03,0.7269,0.0472,0.6797
2018-04-17 11:04,0.7492,0.0556,0.6936
2018-04-17 11:05,0.7268,0.0266,0.7003
2018-04-17 11:06,0.7218,0.0172,0.7046
2018-04-17 11:07,0.7056,0.0008,0.7048
2018-04-17 11:08,0.7017,-0.0025,0.7041
2018-04-17 11:09,0.6442,-0.0479,0.6922
2018-04-17 11:10,0.6191,-0.0585,0.6775
2018-04-17 11:11,0.6047,-0.0583,0.663
2018-04-17 11:12,0.5841,-0.0631,0.6472
2018-04-17 11:13,0.5462,-0.0808,0.627
2018-04-17 11:14,0.5115,-0.0924,0.6039
2018-04-17 11:15,0.4186,-0.1482,0.5668
2018-04-17 11:16,0.3203,-0.1972,0.5175
2018-04-17 11:17,0.2612,-0.2051,0.4663
2018-04-17 11:18,0.2359,-0.1843,0.4202
2018-04-17 11:19,0.2109,-0.1674,0.3783
2018-04-17 11:20,0.1634,-0.1719,0.3353
2018-04-17 11:21,0.1483,-0.1496,0.2979
2018-04-17 11:22,0.1675,-0.1044,0.2718
2018-04-17 11:23,0.1718,-0.08,0.2518
2018-04-17 11:24,0.17,-0.0654,0.2355
2018-04-17 11:25,0.1659,-0.0556,0.2216
2018-04-17 11:26,0.1776,-0.0352,0.2128
2018-04-17 11:27,0.1639,-0.0391,0.203
2018-04-17 11:28,0.1538,-0.0394,0.1932
2018-04-17 11:29,0.1121,-0.0648,0.177
2018-04-17 11:30,0.1026,-0.0595,0.1621
2018-04-17 11:31,0.1226,-0.0315,0.1542
2018-04-17 11:32,0.1246,-0.0237,0.1483
2018-04-17 11:33,0.1439,-0.0035,0.1474
2018-04-17 11:34,0.1661,0.0149,0.1511
2018-04-17 11:35,0.1513,0.0001,0.1512
2018-04-17 11:36,0.1412,-0.008,0.1492
2018-04-17 11:37,0.0981,-0.0408,0.1389
2018-04-17 11:38,0.0968,-0.0337,0.1305
2018-04-17 11:39,0.1257,-0.0038,0.1296
2018-04-17 11:40,0.1598,0.0242,0.1356
2018-04-17 11:41,0.163,0.0219,0.1411
2018-04-17 11:42,0.1509,0.0079,0.143
2018-04-17 11:43,0.1313,-0.0094,0.1407
2018-04-17 11:44,0.1181,-0.0181,0.1362
2018-04-17 11:45,0.1057,-0.0244,0.1301
2018-04-17 11:46,0.1051,-0.02,0.1251
2018-04-17 11:47,0.1792,0.0433,0.1359
2018-04-17 11:48,0.249,0.0905,0.1585
2018-04-17 11:49,0.3166,0.1265,0.1901
2018-04-17 11:50,0.3835,0.1547,0.2288
2018-04-17 11:51,0.4579,0.1832,0.2746
2018-04-17 11:52,0.5309,0.205,0.3259
2018-04-17 11:53,0.562,0.1889,0.3731
2018-04-17 11:54,0.6088,0.1886,0.4202
2018-04-17 11:55,0.6269,0.1653,0.4616
2018-04-17 11:56,0.6519,0.1523,0.4996
2018-04-17 11:57,0.6545,0.1239,0.5306
2018-04-17 11:58,0.6267,0.0769,0.5498
2018-04-17 11:59,0.6034,0.0429,0.5606
2018-04-17 12:00,0.6037,0.0345,0.5692
2018-04-17 12:01,0.6283,0.0473,0.581
2018-04-17 12:02,0.6898,0.0871,0.6028
2018-04-17 12:03,0.7158,0.0904,0.6254
2018-04-17 12:04,0.7421,0.0933,0.6487
2018-04-17 12:05,0.7733,0.0997,0.6736
2018-04-17 12:06,0.7542,0.0644,0.6898
2018-04-17 12:07,0.7342,0.0356,0.6986
2018-04-17 12:08,0.7369,0.0306,0.7063
2018-04-17 12:09,0.7777,0.0572,0.7206
2018-04-17 12:10,0.798,0.062,0.7361
2018-04-17 12:11,0.7958,0.0477,0.748
2018-04-17 12:12,0.772,0.0192,0.7528
2018-04-17 12:13,0.7247,-0.0225,0.7472
2018-04-17 12:14,0.7073,-0.0319,0.7392
2018-04-17 12:15,0.7053,-0.0272,0.7324
2018-04-17 12:16,0.7079,-0.0196,0.7275
2018-04-17 12:17,0.7306,0.0024,0.7281
2018-04-17 12:18,0.7518,0.0189,0.7329
2018-04-17 12:19,0.7574,0.0196,0.7378
2018-04-17 12:20,0.7694,0.0253,0.7441
2018-04-17 12:21,0.7815,0.03,0.7516
2018-04-17 12:22,0.7204,-0.025,0.7453
2018-04-17 12:23,0.657,-0.0707,0.7277
2018-04-17 12:24,0.5872,-0.1124,0.6996
2018-04-17 12:25,0.5337,-0.1327,0.6664
2018-04-17 12:26,0.5061,-0.1282,0.6343
2018-04-17 12:27,0.4943,-0.1121,0.6063
2018-04-17 12:28,0.4594,-0.1175,0.5769
2018-04-17 12:29,0.4077,-0.1354,0.5431
2018-04-17 12:30,0.4006,-0.114,0.5146
2018-04-17 12:31,0.4178,-0.0774,0.4952
2018-04-17 12:32,0.4267,-0.0548,0.4815
2018-04-17 12:33,0.4119,-0.0557,0.4676
2018-04-17 12:34,0.4204,-0.0378,0.4582
2018-04-17 12:35,0.4142,-0.0352,0.4494
2018-04-17 12:36,0.3424,-0.0856,0.428
2018-04-17 12:37,0.268,-0.128,0.396
2018-04-17 12:38,0.2097,-0.149,0.3587
2018-04-17 12:39,0.1817,-0.1416,0.3233
2018-04-17 12:40,0.1696,-0.123,0.2926
2018-04-17 12:41,0.143,-0.1196,0.2627
2018-04-17 12:42,0.1421,-0.0964,0.2386
2018-04-17 12:43,0.1422,-0.0771,0.2193
2018-04-17 12:44,0.1193,-0.08,0.1993
2018-04-17 12:45,0.0639,-0.1083,0.1722
2018-04-17 12:46,0.0505,-0.0974,0.1479
2018-04-17 12:47,0.0222,-0.1005,0.1227
2018-04-17 12:48,0.0206,-0.0817,0.1023
2018-04-17 12:49,0.0055,-0.0774,0.0829
2018-04-17 12:50,0.0088,-0.0593,0.0681
2018-04-17 12:51,0.068,-0.0001,0.0681
2018-04-17 12:52,0.1319,0.0511,0.0809
2018-04-17 12:53,0.1868,0.0848,0.1021
2018-04-17 12:54,0.2668,0.1318,0.135
2018-04-17 12:55,0.2954,0.1283,0.1671
2018-04-17 12:56,0.3071,0.112,0.1951
2018-04-17 12:57,0.3208,0.1006,0.2202
2018-04-17 12:58,0.3375,0.0938,0.2437
2018-04-17 12:59,0.3376,0.0751,0.2625
2018-04-17 13:00,0.3411,0.0629,0.2782
2018-04-17 13:01,0.3713,0.0745,0.2968
2018-04-17 13:02,0.3197,0.0183,0.3014
2018-04-17 13:03,0.2788,-0.0181,0.2969
2018-04-17 13:04,0.2572,-0.0317,0.2889
2018-04-17 13:05,0.2581,-0.0247,0.2828
2018-04-17 13:06,0.2183,-0.0515,0.2699
2018-04-17 13:07,0.1958,-0.0593,0.2551
2018-04-17 13:08,0.1935,-0.0492,0.2427
2018-04-17 13:09,0.1959,-0.0375,0.2334
2018-04-17 13:10,0.1493,-0.0673,0.2166
2018-04-17 13:11,0.1406,-0.0608,0.2014
2018-04-17 13:12,0.1298,-0.0573,0.1871
2018-04-17 13:13,0.1198,-0.0538,0.1736
2018-04-17 13:14,0.0891,-0.0676,0.1567
2018-04-17 13:15,0.08,-0.0614,0.1414
2018-04-17 13:16,0.0273,-0.0913,0.1186
2018-04-17 13:17,-0.0048,-0.0987,0.0939
2018-04-17 13:18,-0.029,-0.0983,0.0693
2018-04-17 13:19,-0.0509,-0.0962,0.0453
2018-04-17 13:20,-0.0917,-0.1096,0.0179
2018-04-17 13:21,-0.1183,-0.109,-0.0094
2018-04-17 13:22,-0.1139,-0.0836,-0.0303
2018-04-17 13:23,-0.0804,-0.0401,-0.0403
2018-04-17 13:24,-0.0293,0.0088,-0.0381
2018-04-17 13:25,-0.0057,0.0259,-0.0316
2018-04-17 13:26,0.02,0.0413,-0.0213
2018-04-17 13:27,0.0216,0.0343,-0.0127
2018-04-17 13:28,0.0634,0.0609,0.0025
2018-04-17 13:29,0.0962,0.0749,0.0213
2018-04-17 13:30,0.1215,0.0802,0.0413
2018-04-17 13:31,0.1248,0.0668,0.058
2018-04-17 13:32,0.1164,0.0467,0.0697
2018-04-17 13:33,0.1029,0.0266,0.0763
2018-04-17 13:34,0.0888,0.01,0.0788
2018-04-17 13:35,0.0512,-0.0221,0.0733
2018-04-17 13:36,0.049,-0.0194,0.0684
2018-04-17 13:37,0.0468,-0.0173,0.0641
2018-04-17 13:38,0.0604,-0.0029,0.0634
2018-04-17 13:39,0.0545,-0.0071,0.0616
2018-04-17 13:40,0.0634,0.0014,0.0619
2018-04-17 13:41,0.0808,0.0151,0.0657
2018-04-17 13:42,0.081,0.0122,0.0688
2018-04-17 13:43,0.0674,-0.0011,0.0685
2018-04-17 13:44,0.0546,-0.0111,0.0657
2018-04-17 13:45,0.0637,-0.0016,0.0653
2018-04-17 13:46,0.0662,0.0007,0.0655
2018-04-17 13:47,0.0753,0.0079,0.0674
2018-04-17 13:48,0.0991,0.0253,0.0738
2018-04-17 13:49,0.1298,0.0448,0.085
2018-04-17 13:50,0.1272,0.0338,0.0934
2018-04-17 13:51,0.0743,-0.0153,0.0896
2018-04-17 13:52,0.0376,-0.0416,0.0792
2018-04-17 13:53,0.03,-0.0394,0.0694
2018-04-17 13:54,0.0188,-0.0404,0.0593
2018-04-17 13:55,0.0175,-0.0334,0.0509
2018-04-17 13:56,0.0119,-0.0312,0.0431
2018-04-17 13:57,-0.0062,-0.0395,0.0332
2018-04-17 13:58,-0.0084,-0.0333,0.0249
2018-04-17 13:59,-0.0084,-0.0266,0.0183
2018-04-17 14:00,-0.0059,-0.0193,0.0134
2018-04-17 14:01,-0.0103,-0.019,0.0087
2018-04-17 14:02,-0.0296,-0.0306,0.001
2018-04-17 14:03,-0.0324,-0.0267,-0.0056
2018-04-17 14:04,-0.0558,-0.0401,-0.0157
