date,1. open,2. high,3. low,4. close,5. volume
2018-04-26 11:43:00,1500.94,1501.266,1500.55,1500.8,1450.0
2018-04-26 11:44:00,1500.44,1500.6925,1499.39,1499.65,7188.0
2018-04-26 11:45:00,1499.325,1500.27,1499.02,1500.27,4629.0
2018-04-26 11:46:00,1500.0203,1501.2166,1499.915,1500.63,5098.0
2018-04-26 11:47:00,1500.65,1500.96,1500.471,1500.71,2100.0
2018-04-26 11:48:00,1500.42,1500.42,1498.1,1499.025,9383.0
2018-04-26 11:49:00,1499.356,1500.49,1499.356,1500.3,3580.0
2018-04-26 11:50:00,1499.86,1499.87,1498.605,1498.605,5857.0
2018-04-26 11:51:00,1498.6,1500.0,1498.1,1499.01,6165.0
2018-04-26 11:52:00,1499.2849,1499.82,1498.67,1498.67,2496.0
2018-04-26 11:53:00,1498.67,1498.71,1495.67,1495.9004,19125.0
2018-04-26 11:54:00,1496.0,1497.57,1495.76,1496.76,8823.0
2018-04-26 11:55:00,1496.48,1497.15,1495.88,1496.1734,4175.0
2018-04-26 11:56:00,1497.12,1497.84,1496.14,1496.38,6538.0
2018-04-26 11:57:00,1496.25,1499.12,1496.25,1498.635,4967.0
2018-04-26 11:58:00,1498.415,1498.415,1497.0,1497.71,5269.0
2018-04-26 11:59:00,1497.6267,1498.24,1496.96,1497.51,6683.0
2018-04-26 12:00:00,1497.51,1498.71,1497.255,1498.249,4700.0
2018-04-26 12:01:00,1498.25,1499.0,1498.1201,1498.7347,3400.0
2018-04-26 12:02:00,1498.77,1499.45,1497.7701,1499.44,8374.0
2018-04-26 12:03:00,1499.0103,1499.36,1498.3847,1498.75,4190.0
2018-04-26 12:04:00,1498.86,1499.11,1498.65,1499.109,2000.0
2018-04-26 12:05:00,1498.75,1498.75,1497.38,1498.1,5002.0
2018-04-26 12:06:00,1498.6,1498.68,1497.865,1498.23,1413.0
2018-04-26 12:07:00,1498.23,1498.86,1498.23,1498.79,2795.0
2018-04-26 12:08:00,1498.6897,1498.69,1497.34,1497.946,4597.0
2018-04-26 12:09:00,1498.1,1498.59,1497.39,1498.47,2084.0
2018-04-26 12:10:00,1498.29,1499.27,1498.22,1498.77,3100.0
2018-04-26 12:11:00,1499.0,1499.27,1498.7,1499.07,3595.0
2018-04-26 12:12:00,1499.33,1499.33,1498.64,1498.64,4030.0
2018-04-26 12:13:00,1498.64,1499.43,1498.64,1499.015,3300.0
2018-04-26 12:14:00,1499.0,1499.69,1498.55,1499.69,3070.0
2018-04-26 12:15:00,1499.8,1499.91,1498.34,1498.46,4940.0
2018-04-26 12:16:00,1499.329,1499.56,1498.99,1498.99,1103.0
2018-04-26 12:17:00,1499.0,1499.43,1497.5,1497.92,7818.0
2018-04-26 12:18:00,1498.49,1499.59,1498.49,1499.395,3500.0
2018-04-26 12:19:00,1499.73,1500.2152,1499.0,1500.2152,7796.0
2018-04-26 12:20:00,1500.4,1501.2,1500.4,1501.2,4817.0
2018-04-26 12:21:00,1501.4,1501.4,1500.285,1500.71,4126.0
2018-04-26 12:22:00,1500.95,1501.1108,1500.145,1500.85,8004.0
2018-04-26 12:23:00,1501.2,1501.81,1500.94,1501.55,8780.0
2018-04-26 12:24:00,1501.67,1501.8,1500.444,1501.27,8625.0
2018-04-26 12:25:00,1501.07,1502.0,1500.5397,1502.0,5154.0
2018-04-26 12:26:00,1502.4,1503.489,1501.5766,1503.36,10866.0
2018-04-26 12:27:00,1503.16,1503.515,1502.76,1503.5,5083.0
2018-04-26 12:28:00,1503.66,1504.05,1503.0,1503.26,7066.0
2018-04-26 12:29:00,1503.645,1503.645,1502.0647,1502.0647,6387.0
2018-04-26 12:30:00,1502.05,1503.96,1502.05,1503.88,6244.0
2018-04-26 12:31:00,1503.45,1503.93,1502.45,1502.45,5249.0
2018-04-26 12:32:00,1502.01,1502.22,1501.15,1501.36,2400.0
2018-04-26 12:33:00,1501.65,1502.58,1501.43,1502.1,4965.0
2018-04-26 12:34:00,1502.07,1502.7704,1502.0148,1502.635,4400.0
2018-04-26 12:35:00,1502.65,1503.75,1502.6428,1503.15,3511.0
2018-04-26 12:36:00,1503.09,1503.96,1503.005,1503.93,4583.0
2018-04-26 12:37:00,1504.0,1504.1,1503.0,1503.41,9535.0
2018-04-26 12:38:00,1503.25,1503.5,1503.02,1503.06,3298.0
2018-04-26 12:39:00,1503.255,1504.36,1503.255,1504.2537,3900.0
2018-04-26 12:40:00,1504.2,1504.32,1503.77,1504.28,2741.0
2018-04-26 12:41:00,1504.181,1504.2,1503.57,1503.9903,3827.0
2018-04-26 12:42:00,1504.5,1504.73,1504.16,1504.73,2160.0
2018-04-26 12:43:00,1504.84,1504.874,1503.76,1504.26,3200.0
2018-04-26 12:44:00,1504.42,1504.68,1503.77,1503.82,1899.0
2018-04-26 12:45:00,1503.97,1505.01,1503.97,1505.01,7428.0
2018-04-26 12:46:00,1505.0455,1505.64,1504.8912,1505.2255,6289.0
2018-04-26 12:47:00,1505.38,1505.57,1505.04,1505.04,2900.0
2018-04-26 12:48:00,1505.01,1505.05,1502.71,1503.0801,12896.0
2018-04-26 12:49:00,1503.02,1503.9,1502.34,1503.9,6819.0
2018-04-26 12:50:00,1503.6553,1504.5,1503.6553,1503.96,2163.0
2018-04-26 12:51:00,1503.99,1504.27,1502.87,1502.87,7822.0
2018-04-26 12:52:00,1502.67,1503.5,1502.24,1503.5,5804.0
2018-04-26 12:53:00,1503.5229,1503.71,1502.7412,1503.57,5443.0
2018-04-26 12:54:00,1503.75,1503.75,1503.21,1503.5297,1344.0
2018-04-26 12:55:00,1503.7056,1504.63,1503.41,1504.45,4060.0
