date,1. open,2. high,3. low,4. close,5. volume
2018-04-26 11:43:00,172.8,172.8,172.71,172.76,25985.0
2018-04-26 11:44:00,172.73,173.02,172.72,172.895,42957.0
2018-04-26 11:45:00,172.87,172.88,172.7,172.82,12139.0
2018-04-26 11:46:00,172.8629,173.02,172.8,173.0099,20239.0
2018-04-26 11:47:00,172.97,172.97,172.88,172.9,18001.0
2018-04-26 11:48:00,172.92,172.92,172.6901,172.72,14926.0
2018-04-26 11:49:00,172.72,172.84,172.72,172.8,9595.0
2018-04-26 11:50:00,172.78,172.78,172.67,172.74,15779.0
2018-04-26 11:51:00,172.74,172.82,172.7,172.74,16201.0
2018-04-26 11:52:00,172.725,172.79,172.7,172.7,12565.0
2018-04-26 11:53:00,172.7,172.7,172.42,172.42,23306.0
2018-04-26 11:54:00,172.43,172.7096,172.42,172.63,11070.0
2018-04-26 11:55:00,172.62,172.62,172.51,172.56,6278.0
2018-04-26 11:56:00,172.5654,172.6995,172.51,172.55,9323.0
2018-04-26 11:57:00,172.555,172.71,172.53,172.705,7619.0
2018-04-26 11:58:00,172.67,172.73,172.57,172.63,9094.0
2018-04-26 11:59:00,172.6,172.67,172.54,172.54,7373.0
2018-04-26 12:00:00,172.57,172.82,172.54,172.81,7167.0
2018-04-26 12:01:00,172.78,172.88,172.78,172.8347,6790.0
2018-04-26 12:02:00,172.82,172.8922,172.765,172.88,10625.0
2018-04-26 12:03:00,172.9,172.939,172.79,172.82,7292.0
2018-04-26 12:04:00,172.815,172.83,172.72,172.79,14820.0
2018-04-26 12:05:00,172.788,172.7999,172.58,172.64,10253.0
2018-04-26 12:06:00,172.64,172.67,172.57,172.64,11193.0
2018-04-26 12:07:00,172.65,172.889,172.65,172.79,20513.0
2018-04-26 12:08:00,172.8,172.8,172.66,172.7675,11317.0
2018-04-26 12:09:00,172.76,172.83,172.71,172.7998,11999.0
2018-04-26 12:10:00,172.78,172.83,172.77,172.8,5400.0
2018-04-26 12:11:00,172.8,172.82,172.67,172.73,17609.0
2018-04-26 12:12:00,172.74,172.75,172.55,172.56,33461.0
2018-04-26 12:13:00,172.52,172.725,172.52,172.725,7861.0
2018-04-26 12:14:00,172.7001,172.84,172.7001,172.77,12695.0
2018-04-26 12:15:00,172.76,172.7872,172.6698,172.69,6888.0
2018-04-26 12:16:00,172.71,172.82,172.71,172.7345,19409.0
2018-04-26 12:17:00,172.74,172.74,172.61,172.61,10805.0
2018-04-26 12:18:00,172.63,172.83,172.62,172.74,15943.0
