date,1. open,2. high,3. low,4. close,5. volume
2018-04-26 13:09:00,30.565,30.61,30.56,30.585,15971.0
2018-04-26 13:10:00,30.58,30.6,30.555,30.58,6571.0
2018-04-26 13:11:00,30.58,30.59,30.56,30.59,13582.0
2018-04-26 13:12:00,30.59,30.6,30.57,30.58,26394.0
2018-04-26 13:13:00,30.59,30.63,30.58,30.61,10165.0
2018-04-26 13:14:00,30.63,30.66,30.57,30.58,21934.0
2018-04-26 13:15:00,30.58,30.595,30.56,30.59,14783.0
2018-04-26 13:16:00,30.595,30.62,30.58,30.58,10996.0
2018-04-26 13:17:00,30.58,30.58,30.57,30.57,9804.0
2018-04-26 13:18:00,30.58,30.585,30.53,30.53,12596.0
2018-04-26 13:19:00,30.53,30.53,30.44,30.46,34020.0
2018-04-26 13:20:00,30.465,30.555,30.465,30.54,18795.0
2018-04-26 13:21:00,30.54,30.56,30.47,30.47,10480.0
2018-04-26 13:22:00,30.47,30.47,30.42,30.43,32415.0
